id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url,Total Work Hours,Days Open,Average Daily Hours,Total Social Media,Has Social Media,Popularity
665,Urban Poke Bar,"22, Ave de Europa, Madrid, Spain, 28224",40.439507,-3.789727,3.0,3.5,['Fusion'],1,2,No phone number,1,0,0,"{'Monday': '12:30 - 16:30, 19:30 - 23:00', 'Tuesday': '12:30 - 16:30, 19:30 - 23:00', 'Wednesday': '12:30 - 16:30, 19:30 - 23:00', 'Thursday': '12:30 - 16:30, 19:30 - 23:00', 'Friday': '12:30 - 16:30, 19:30 - 23:00', 'Saturday': '12:30 - 16:30, 19:30 - 23:00', 'Sunday': '12:30 - 16:30, 19:30 - 23:00'}",https://www.happycow.net/reviews/urban-poke-bar-madrid-236846,52.5,7.0,7.5,1,1,0.27570579412254875
666,El Rincón de Malena,"Carretera de Canillas, 144, Madrid, Spain, 28043",40.464931,-3.638339,1.0,4.0,['Mediterranean'],3,2,+34-913817851,1,0,1,"{'Monday': '12:00 - 17:00, 20:00 - 00:00', 'Tuesday': '12:00 - 17:00, 20:00 - 00:00', 'Wednesday': '12:00 - 17:00, 20:00 - 00:00', 'Thursday': '12:00 - 17:00, 20:00 - 00:00', 'Friday': '12:00 - 17:00, 20:00 - 00:00', 'Saturday': '12:00 - 17:00, 20:00 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/el-rincon-de-malena-madrid-298714,54.0,6.0,7.71,2,1,0.20281428809510582
667,Annapurna Tandoori,"Gran Vía de Hortaleza, 67, Madrid, Spain, 28043",40.469484,-3.643685,1.0,4.0,['Indian'],2,2,+34-624002344,1,0,0,"{'Monday': '12:30 - 16:00, 20:00 - 00:00', 'Tuesday': '12:30 - 16:00, 20:00 - 00:00', 'Wednesday': '12:30 - 16:00, 20:00 - 00:00', 'Thursday': '12:30 - 16:00, 20:00 - 00:00', 'Friday': '12:30 - 16:00, 20:00 - 00:00', 'Saturday': '12:30 - 16:00, 20:00 - 00:00', 'Sunday': '12:30 - 16:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/annapurna-tandoori-madrid-382790,52.5,7.0,7.5,1,1,0.1
668,Grosso Napoletano - Europa,"16 Avenida de Europa, Pozuelo de Alarcón, Madrid, Spain, 28224",40.437392,-3.794164,1.0,4.0,['Italian'],1,2,+34-910054721,1,1,1,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/grosso-napoletano-madrid-320639,72.5,7.0,10.36,3,1,0.26111216043553137
669,Pizzería Carlos - Vallecas III,"C. de San Jaime, 15, Vallecas, Madrid, Spain, 28031",40.379181,-3.628146,0.0,0.0,"['Italian', 'European']",0,2,+34-919995100,1,1,1,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 16:00, 19:30 - 23:30', 'Saturday': '13:00 - 16:00, 19:30 - 23:30', 'Sunday': '13:00 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421602,49.0,7.0,7.0,3,1,0.2974531044571598
670,Lapizza + Sana,"Avenida de Machupichu, 16, Madrid, Spain, 28043",40.457955,-3.62482,16.0,4.0,"['International', 'Italian', 'Spanish']",8,2,+34-911728694,1,0,0,"{'Monday': '13:00 - 16:30, 20:00 - 00:00', 'Tuesday': '13:00 - 16:30, 20:00 - 00:00', 'Wednesday': '13:00 - 16:30, 20:00 - 00:00', 'Thursday': '13:00 - 16:30, 20:00 - 00:00', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/lapizza-and-sana-madrid-103901,52.5,7.0,7.5,1,1,0.16666666666666669
671,Tierra Burrito Bar - Pozuelo,"2 Calle Atenas, Madrid, Spain, 28224",40.434569,-3.798472,3.0,2.5,['Mexican'],1,1,+34-910053790,1,0,1,"{'Monday': '12:00 - 23:30', 'Tuesday': '12:00 - 23:30', 'Wednesday': '12:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '12:00 - 00:30', 'Saturday': '12:00 - 00:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-247106,82.5,7.0,11.79,2,1,0.06666666666666667
672,Defia Cafeteria,"Av. de Barranquilla, 9, Madrid, Spain, 28033",40.474391,-3.639776,0.0,0.0,['American'],0,1,+34-911263121,1,0,1,"{'Monday': '09:00 - 15:30', 'Tuesday': '09:00 - 15:30', 'Wednesday': '09:00 - 15:30', 'Thursday': '09:00 - 15:30', 'Friday': '09:00 - 15:30', 'Saturday': '09:00 - 15:00', 'Sunday': '09:00 - 15:00'}",https://www.happycow.net/reviews/defia-cafeteria-madrid-233399,44.5,7.0,6.36,2,1,0.1669277632724108
673,Mundorum Viator Bar,"Trav. de Rda., 6, Local 1, San Blas-Canillejas, Madrid, Spain, 28022",40.43201,-3.608454,1.0,4.0,"['Western', 'Spanish']",1,2,+34-629775687,1,0,0,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '18:00 - 22:30', 'Thursday': '18:00 - 22:30', 'Friday': '18:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 22:30'}",https://www.happycow.net/reviews/mundorum-viator-bar-madrid-407864,33.5,5.0,4.79,1,1,0.2544454937688647
674,Lamucca de Andes ,"Av. de los Andes, 25, Madrid, Spain, 28043",40.456451,-3.619255,3.0,4.0,"['American', 'International', 'Mediterranean', 'Spanish']",6,2,+34-915210000,1,0,1,"{'Monday': '12:30 - 01:30', 'Tuesday': '12:30 - 01:30', 'Wednesday': '12:30 - 01:30', 'Thursday': '12:30 - 01:30', 'Friday': '12:30 - 02:30', 'Saturday': '10:30 - 02:30', 'Sunday': '10:30 - 01:30'}",https://www.happycow.net/reviews/lamucca-de-andes-madrid-298290,97.0,7.0,13.86,2,1,0.3286298909319853
675,Pizzería Carlos - Ave de Niza,"Ave de Niza, 42, Madrid, Spain, 28022",40.434181,-3.60714,0.0,0.0,"['Italian', 'European']",0,2,+34-913135550,1,1,1,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421206,45.5,7.0,6.5,3,1,0.13333333333333333
676,Restaurante La Oveja Negra,"C/ Puerto de Porzuna, 13, Vallecas, Madrid, Spain, 28031",40.375364,-3.621372,0.0,0.0,"['American', 'European', 'Spanish']",0,1,No phone number,1,0,0,"{'Monday': 'Closed', 'Tuesday': '09:00 - 23:30', 'Wednesday': '09:00 - 23:30', 'Thursday': '09:00 - 23:30', 'Friday': '09:00 - 00:30', 'Saturday': '10:00 - 00:30', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/restaurante-la-oveja-negra-madrid-423236,81.5,6.0,11.64,1,1,0.27784974908801363
677,Philo Birrobar,"6 Calle Virgen de la Antigua, Madrid, Spain, 28032",40.401738,-3.605615,0.0,0.0,"['American', 'European', 'German']",1,2,+34-919356558,1,1,1,"{'Monday': 'Closed', 'Tuesday': '20:00 - 00:00', 'Wednesday': '20:00 - 00:00', 'Thursday': '20:00 - 01:00', 'Friday': '20:00 - 01:00', 'Saturday': '13:00 - 17:00, 20:00 - 01:00', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/philo-birrobar-madrid-309631,31.0,6.0,4.43,3,1,0.30921985815602837
678,Papa John's - Calle de San Cipriano,"46 Calle de San Cipriano, Madrid, Spain, 28032",40.403845,-3.60384,1.0,3.0,"['American', 'Italian']",1,2,+34-910535893,1,0,1,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/papa-johns-madrid-361529,79.0,7.0,11.29,2,1,0.2239264485306372
679,Honest Greens - Las Tablas,"C. del Puerto de Somport, 21- 23, Madrid, Spain, 28050",40.496139,-3.668602,2.0,4.0,"['International', 'European']",1,2,+34-931227664,1,1,1,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '09:30 - 23:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-389397,99.5,7.0,14.21,3,1,0.26189545025276373
680,Poke House - Parque Sur,"Av. gran bretaña, S / N, Leganés, Madrid, Spain, 28916",40.341222,-3.730877,0.0,0.0,"['Western', 'Fusion']",0,2,+34-683147947,1,1,0,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/poke-house-parque-sur-madrid-401495,77.0,7.0,11.0,2,1,0.2683687943262411
681,UDON,"Centro Comercial Parquesur, Avenida de Gran Bretaña, s/n, Leganes, Spain, 28916",40.340145,-3.733184,5.0,3.5,"['Japanese', 'Asian']",1,2,+34-910121099,1,0,1,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-leganes-188439,60.0,7.0,8.57,2,1,0.16666666666666669
682,Telepizza,"Calle de San Cipriano, 67, Madrid, Spain, 28032",40.403301,-3.597153,3.0,3.5,['Italian'],0,2,+34-902122122,1,1,1,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/telepizza-madrid-231287,70.0,7.0,10.0,3,1,0.3277788271021981
684,Settebello Ristorante,"Calle de Ntra Sra de Valverde, 191, Madrid, Spain, 28034",40.504737,-3.685698,4.0,3.0,['Italian'],2,2,+34-917342042,1,0,0,Closed,https://www.happycow.net/reviews/settebello-ristorante-madrid-401982,0.0,0.0,0.0,1,1,0.28974205136751663
685,Health & Go - Las Tablas,"San Juan de Ortega 74, Madrid, Spain, 28050",40.505426,-3.675423,1.0,4.0,"['Mediterranean', 'Spanish']",4,1,+34-912519828,1,0,1,"{'Monday': '12:00 - 16:00, 20:00 - 23:00', 'Tuesday': '12:00 - 16:00, 20:00 - 23:00', 'Wednesday': '12:00 - 16:00, 20:00 - 23:00', 'Thursday': '12:00 - 16:00, 20:00 - 23:00', 'Friday': '12:00 - 16:00, 20:00 - 23:00', 'Saturday': '12:00 - 16:00, 20:00 - 23:00', 'Sunday': '12:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/health-and-go-madrid-84558,49.0,7.0,7.0,2,1,0.30033516656482045
686,Telepizza,"Juan Carlos I, 67, Leganes, Spain, 28915",40.336339,-3.742675,2.0,2.5,['Italian'],0,2,+34-916865374,1,1,1,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/telepizza-leganes-226475,77.0,7.0,11.0,3,1,0.20836879432624117
687,Pizzería Carlos - Vallecas,"C. Fresno de Cantespino, 38, Vallecas, Madrid, Spain, 28051",40.374308,-3.605676,0.0,0.0,"['Italian', 'European']",0,2,+34-911950195,1,1,1,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 00:30', 'Saturday': '13:00 - 00:30', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421600,62.0,7.0,8.86,3,1,0.2769986852582264
688,Twister Rock&Food Carrascal,"Avenida del Rey Juan Carlos I, 92, Leganes, Spain, 28916",40.335927,-3.741502,1.0,4.0,['American'],1,2,+34-910408639,1,1,1,"{'Monday': '12:00 - 01:00', 'Tuesday': '12:00 - 01:00', 'Wednesday': '12:00 - 01:00', 'Thursday': '12:00 - 01:00', 'Friday': '12:00 - 02:30', 'Saturday': '12:00 - 02:30', 'Sunday': '12:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-and-food-carrascal-leganes-299460,94.0,7.0,13.43,3,1,0.3033364813065941
689,Caprichito,"19 Calle Velero, Madrid, Spain, 28042",40.453339,-3.593418,6.0,4.0,"['European', 'Spanish']",6,0,+34-910459356,1,1,0,"{'Monday': '09:00 - 15:00, 17:00 - 20:00', 'Tuesday': '09:00 - 15:00, 17:00 - 20:00', 'Wednesday': '09:00 - 15:00, 17:00 - 20:00', 'Thursday': '09:00 - 15:00, 17:00 - 20:00', 'Friday': '09:00 - 15:00, 17:00 - 20:00', 'Saturday': '10:00 - 15:00, 17:00 - 20:00', 'Sunday': '10:00 - 15:00'}",https://www.happycow.net/reviews/caprichito-madrid-253068,58.0,7.0,8.29,2,1,0.32751773049645394
690,Kilometros de Pizza,"Calle Palas del Rey, s/n Esquina Calle Mirallos (at Las Tablas), Madrid, Spain, 28050",40.507569,-3.667931,3.0,3.0,['Italian'],2,3,+34-917430693,1,0,1,"{'Monday': '13:00 - 16:30, 20:30 - 00:30', 'Tuesday': '13:00 - 16:30, 20:30 - 00:30', 'Wednesday': '13:00 - 16:30, 20:30 - 00:30', 'Thursday': '13:00 - 16:30, 20:30 - 00:30', 'Friday': '13:00 - 16:30, 20:30 - 00:30', 'Saturday': '13:00 - 16:30, 20:30 - 01:00', 'Sunday': '13:00 - 16:30, 20:30 - 01:00'}",https://www.happycow.net/reviews/kilometros-de-pizza-madrid-84556,53.5,7.0,7.64,2,1,0.18777882710219804
691,UDON - Plenilunio,"Calle Aracne, Centro Comercial Plenilunio Planta 2A, Madrid, Spain, 28022",40.446041,-3.589025,7.0,4.0,"['Japanese', 'Asian']",4,2,+34-910394383,1,0,1,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188434,60.0,7.0,8.57,2,1,0.29496768698035297
692,Ribs,"C de Aracne, 3, San Blas-Canillejas, Madrid, Spain, 28022",40.446508,-3.587596,2.0,1.0,['American'],0,2,+34-917475838,1,1,1,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/ribs-madrid-403313,70.0,7.0,10.0,3,1,0.33726867025905966
694,UDON - La Gavia,"Calle Adolfo Bioy Casares, 2, Madrid, Spain, 28051",40.368925,-3.599168,4.0,3.5,"['Japanese', 'Asian']",1,2,+34-911623138,1,0,1,"{'Monday': '13:00 - 17:00, 20:00 - 22:30', 'Tuesday': '13:00 - 17:00, 20:00 - 22:30', 'Wednesday': '13:00 - 17:00, 20:00 - 22:30', 'Thursday': '13:00 - 17:00, 20:00 - 22:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188438,58.0,7.0,8.29,2,1,0.22967427735496182
695,Vegetariana Express,"7 Calle Bahía de Almería, Barajas, Madrid, Spain, 28042",40.462861,-3.591275,3.0,5.0,['International'],3,2,+34-602099403,0,1,0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 20:00', 'Wednesday': '12:00 - 20:00', 'Thursday': '12:00 - 20:00', 'Friday': '12:00 - 20:00', 'Saturday': '12:00 - 16:30', 'Sunday': '12:00 - 16:30'}",https://www.happycow.net/reviews/vegetariana-express-madrid-336546,41.0,6.0,5.86,1,1,0.3277788271021981
697,Ramen Kagura - Valdebebas,"Av. de Juan Antonio Samaranch, 30, Madrid, Spain, 28055",40.488416,-3.611835,1.0,4.0,"['Japanese', 'Asian']",0,2,+34-914316076,1,1,1,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:30 - 16:00, 20:30 - 23:30', 'Saturday': '13:30 - 16:00, 20:30 - 23:30', 'Sunday': '13:30 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/ramen-kagura-madrid-352170,34.5,6.0,4.93,3,1,0.3286298909319853
698,The Fitzgerald Burger Company,"C. de María de las Mercedes de Borbón &, C. de Estanislao Pérez Pita, Valdebebas, Madrid, Spain, 28055",40.489812,-3.612562,1.0,3.0,"['American', 'Western']",1,1,+34-915401577,1,0,0,"{'Monday': '12:30 - 00:00', 'Tuesday': '12:30 - 00:00', 'Wednesday': '12:30 - 00:00', 'Thursday': '12:30 - 00:00', 'Friday': '12:30 - 00:00', 'Saturday': '12:30 - 00:00', 'Sunday': '12:30 - 00:00'}",https://www.happycow.net/reviews/the-fitzgerald-burger-company-madrid-354570,80.5,7.0,11.5,1,1,0.2559668907282929
699,MAD - Pans & Company - T2,"Terminal 2, Madrid, Spain, 28042",40.45707,-3.58287,1.0,4.0,"['Mediterranean', 'Spanish']",3,1,+34-686456752,1,1,1,"{'Monday': '08:00 - 23:00', 'Tuesday': '08:00 - 23:00', 'Wednesday': '08:00 - 23:00', 'Thursday': '08:00 - 23:00', 'Friday': '08:00 - 23:00', 'Saturday': '08:00 - 23:00', 'Sunday': '08:00 - 23:00'}",https://www.happycow.net/reviews/pans-and-company-madrid-190227,105.0,7.0,15.0,3,1,0.1
700,MMVF,"C. los Nardos, 59, Alcorcon, Spain, 28925",40.356856,-3.806989,18.0,4.5,"['Italian', 'Mediterranean', 'Asian', 'Spanish']",33,2,+34-610811232,1,1,0,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '13:30 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:30 - 23:00'}",https://www.happycow.net/reviews/mmvf-alcorcon-296224,28.5,4.0,4.07,2,1,0.3292198581560284
701,Twister Rock&Food,"C San Nicasio, 43, Leganes, Spain, 28911",40.330579,-3.76792,1.0,4.0,"['American', 'Western']",0,2,+34-910124263,1,1,1,"{'Monday': 'Closed', 'Tuesday': '12:00 - 17:00, 20:00 - 01:00', 'Wednesday': '12:00 - 17:00, 20:00 - 01:00', 'Thursday': '12:00 - 17:00, 20:00 - 01:00', 'Friday': '12:00 - 17:00, 20:00 - 02:30', 'Saturday': '12:00 - 17:00, 20:00 - 02:30', 'Sunday': '12:00 - 17:00, 20:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-food-leganes-382792,63.0,6.0,9.0,3,1,0.13359442993907744
702,Hokkaido Sushi,"Calle de Arcaute, 23, Madrid, Spain, 28022",40.444565,-3.57555,2.0,4.0,"['Japanese', 'Asian']",5,2,No phone number,0,0,0,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:30, 20:00 - 00:00', 'Wednesday': '12:00 - 16:30, 20:00 - 00:00', 'Thursday': '12:00 - 16:30, 20:00 - 00:00', 'Friday': '12:00 - 16:30, 20:00 - 00:00', 'Saturday': '12:00 - 16:30, 20:00 - 00:00', 'Sunday': '12:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/hokkaido-sushi-madrid-262939,51.0,6.0,7.29,0,0,0.20281428809510582
703,Carpe Diem,"Local 10 Posterior, C las Gardenias, 11, Alcorcon, Spain, 28925",40.35218,-3.804384,1.0,4.0,['Spanish'],1,2,+34-697484252,1,1,1,"{'Monday': '09:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/carpe-diem-alcorcon-336830,92.0,6.0,13.14,3,1,0.17033201859155972
704,TOTALE Ristorante Pizzeria Multimasa,"76 Avenida de Juan Antonio Samaranch, Madrid, Spain, 28055",40.49437,-3.613798,1.0,4.0,['Italian'],1,2,+34-915400437,1,1,1,"{'Monday': '13:00 - 16:00, 19:00 - 23:30', 'Tuesday': '13:00 - 16:00, 19:00 - 23:30', 'Wednesday': '13:00 - 16:00, 19:00 - 23:30', 'Thursday': '13:00 - 16:00, 19:00 - 23:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/totale-ristorante-pizzeria-multimasa-madrid-329169,62.5,7.0,8.93,3,1,0.10156657963446475
705,Chez Michel,"Av. de Lisboa, 24, Alcorcon, Spain, 28924",40.356991,-3.813033,2.0,4.0,['Middle Eastern'],1,2,+34-916845758,1,1,1,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:00', 'Saturday': '13:00 - 16:00, 20:00 - 23:00', 'Sunday': '13:00 - 16:00'}",https://www.happycow.net/reviews/chez-michel-alcorcon-395595,33.0,6.0,4.71,3,1,0.17740162583560173
706,La General,"Avenida General, 28, Madrid, Spain, 28042",40.470672,-3.580583,16.0,3.5,"['European', 'Spanish']",9,2,+34-916035701,1,0,0,"{'Monday': 'Closed', 'Tuesday': '09:00 - 22:30', 'Wednesday': '09:00 - 22:30', 'Thursday': '09:00 - 22:30', 'Friday': '09:00 - 22:30', 'Saturday': '09:00 - 22:30', 'Sunday': '10:00 - 22:30'}",https://www.happycow.net/reviews/la-general-madrid-114571,80.0,6.0,11.43,1,1,0.2941843971631206
707,MAD - Soho Coffee Co - T4,"C. del Aire, Barajas (at Terminal 4 Satélite (International Flights)), Madrid, Spain, 28042",40.491081,-3.595567,0.0,0.0,['Western'],0,0,No phone number,1,1,1,"{'Monday': '05:30 - 01:00', 'Tuesday': '05:30 - 01:00', 'Wednesday': '05:30 - 01:00', 'Thursday': '05:30 - 01:00', 'Friday': '05:30 - 01:00', 'Saturday': '05:30 - 01:00', 'Sunday': '05:30 - 01:00'}",https://www.happycow.net/reviews/soho-coffee-co-madrid-385814,136.5,7.0,19.5,3,1,0.2647838083069459
708,MAD - Flax & Kale - T4,"FCQ5+6M Madrid, Spain (at Adolfo Suárez Madrid–Barajas Airport), Madrid, Spain, 28042",40.488062,-3.590813,3.0,4.0,"['International', 'Mediterranean', 'Middle Eastern']",0,3,+34-913211000,1,1,0,"{'Monday': '05:30 - 21:30', 'Tuesday': '05:30 - 21:30', 'Wednesday': '05:30 - 21:30', 'Thursday': '05:30 - 21:30', 'Friday': '05:30 - 21:30', 'Saturday': '05:30 - 21:30', 'Sunday': '05:30 - 21:30'}",https://www.happycow.net/reviews/flax-kale-madrid-416241,112.0,7.0,16.0,2,1,0.28836879432624113
709,Tierra Del Fuego,"Calle Canal de Suez, 49, Madrid, Spain, 28042",40.474579,-3.578794,0.0,0.0,[],1,2,+34-911466215,1,0,1,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/tierra-del-fuego-madrid-191373,48.0,6.0,6.86,2,1,0.2541843971631206
710,MAD - Starbucks - T1,"Avenida de la Hispanidad, Madrid Airport, Madrid, Spain, 28042",40.463672,-3.570053,3.0,2.5,[],1,0,+34-620248112,1,1,1,"{'Monday': '06:30 - 22:30', 'Tuesday': '06:30 - 22:30', 'Wednesday': '06:30 - 22:30', 'Thursday': '06:30 - 22:30', 'Friday': '06:30 - 22:30', 'Saturday': '06:30 - 22:30', 'Sunday': '06:30 - 22:30'}",https://www.happycow.net/reviews/starbucks-madrid-357203,112.0,7.0,16.0,3,1,0.18751773049645393
711,MAD - Good Mood Food - T4,"Madrid International Airport,Madrid,Spain",40.491311,-3.591785,4.0,2.5,['European'],1,2,No phone number,0,0,0,Closed,https://www.happycow.net/reviews/good-mood-food-madrid-334216,0.0,0.0,0.0,0,0,0.22085106382978725
712,La Cibelina,"Calle General Palacios 1, Getafe, Spain, 28902",40.309034,-3.728833,0.0,0.0,['Spanish'],6,2,+34-916652538,0,0,1,Closed,https://www.happycow.net/reviews/la-cibelina-getafe-81414,0.0,0.0,0.0,1,1,0.26196322426531865
713,MAD - Eating Point - T4,"Avenida de la Hispanidad, s/n, Madrid, Spain, 28042",40.492016,-3.591583,12.0,2.5,[],2,2,+34-620268107,0,0,0,"{'Monday': '04:30 - 20:30', 'Tuesday': '04:30 - 20:30', 'Wednesday': '04:30 - 20:30', 'Thursday': '04:30 - 20:30', 'Friday': '04:30 - 20:30', 'Saturday': '04:30 - 20:30', 'Sunday': '04:30 - 20:30'}",https://www.happycow.net/reviews/eating-point-madrid-249175,112.0,7.0,16.0,0,0,0.14111216043553138
714,Laregustosa,"Carr. de Fuencarral, 74, Alcobendas, Spain, 28100",40.526389,-3.65518,1.0,4.0,['Latin'],0,1,+34-623161607,1,1,1,"{'Monday': '09:30 - 17:30', 'Tuesday': '09:30 - 17:30', 'Wednesday': '09:30 - 17:30', 'Thursday': '09:30 - 17:30', 'Friday': '09:30 - 17:30', 'Saturday': '11:00 - 19:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/laregustosa-alcobendas-408527,48.0,6.0,6.86,3,1,0.3283010203136863
715,El Fermin,"Sierra de la Estrella 8, Alcorcon, Spain, 28923",40.347955,-3.820661,11.0,3.0,['Spanish'],8,2,+34-916103103,1,0,1,Closed,https://www.happycow.net/reviews/el-fermin-alcorcon-82787,0.0,0.0,0.0,2,1,0.24385867451808235
