id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
673,Mundorum Viator Bar,"Trav. de Rda., 6, Local 1, San Blas-Canillejas, Madrid, Spain, 28022",40.432010,-3.608454,1,4.0,"['Western', 'Spanish']",1,Moderado,+34-629775687,https://www.mundorumviator.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '18:00 - 22:30', 'Thursday': '18:00 - 22:30', 'Friday': '18:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 22:30'}",https://www.happycow.net/reviews/mundorum-viator-bar-madrid-407864
674,Lamucca de Andes ,"Av. de los Andes, 25, Madrid, Spain, 28043",40.456451,-3.619255,3,4.0,"['American', 'International', 'Mediterranean', 'Spanish']",6,Moderado,+34-915210000,https://www.lamuccacompany.com/lamucca-de-andes,No instagram,http://facebook.com/GrupoLamuccaCompany,"{'Monday': '12:30 - 01:30', 'Tuesday': '12:30 - 01:30', 'Wednesday': '12:30 - 01:30', 'Thursday': '12:30 - 01:30', 'Friday': '12:30 - 02:30', 'Saturday': '10:30 - 02:30', 'Sunday': '10:30 - 01:30'}",https://www.happycow.net/reviews/lamucca-de-andes-madrid-298290
675,Pizzería Carlos - Ave de Niza,"Ave de Niza, 42, Madrid, Spain, 28022",40.434181,-3.607140,0,0,"['Italian', 'European']",0,Moderado,+34-913135550,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:30 - 16:00, 19:30 - 23:30', 'Tuesday': '13:30 - 16:00, 19:30 - 23:30', 'Wednesday': '13:30 - 16:00, 19:30 - 23:30', 'Thursday': '13:30 - 16:00, 19:30 - 23:30', 'Friday': '13:30 - 16:00, 19:30 - 23:30', 'Saturday': '13:30 - 16:00, 19:30 - 23:30', 'Sunday': '13:30 - 16:00, 19:30 - 23:30'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421206
676,Restaurante La Oveja Negra,"C/ Puerto de Porzuna, 13, Vallecas, Madrid, Spain, 28031",40.375364,-3.621372,0,0,"['American', 'European', 'Spanish']",0,Barato,No phone number,https://app.cartamovil.com/laovejanegra/15013,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 23:30', 'Wednesday': '09:00 - 23:30', 'Thursday': '09:00 - 23:30', 'Friday': '09:00 - 00:30', 'Saturday': '10:00 - 00:30', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/restaurante-la-oveja-negra-madrid-423236
677,Philo Birrobar,"6 Calle Virgen de la Antigua, Madrid, Spain, 28032",40.401738,-3.605615,0,0,"['American', 'European', 'German']",1,Moderado,+34-919356558,https://philobirrobar.blogspot.com/,http://www.instagram.com/philobirrobar,http://facebook.com/philobirrobar,"{'Monday': 'Closed', 'Tuesday': '20:00 - 00:00', 'Wednesday': '20:00 - 00:00', 'Thursday': '20:00 - 01:00', 'Friday': '20:00 - 01:00', 'Saturday': '13:00 - 17:00, 20:00 - 01:00', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/philo-birrobar-madrid-309631
678,Papa John's - Calle de San Cipriano,"46 Calle de San Cipriano, Madrid, Spain, 28032",40.403845,-3.603840,1,3.0,"['American', 'Italian']",1,Moderado,+34-910535893,https://www.papajohns.com/,No instagram,http://facebook.com/papajohns,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 01:00', 'Saturday': '13:00 - 01:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/papa-johns-madrid-361529
679,Honest Greens - Las Tablas,"C. del Puerto de Somport, 21- 23, Madrid, Spain, 28050",40.496139,-3.668602,2,4.0,"['International', 'European']",1,Moderado,+34-931227664,https://www.honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '09:30 - 23:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-389397
680,Poke House - Parque Sur,"Av. gran bretaña, S / N, Leganés, Madrid, Spain, 28916",40.341222,-3.730877,0,0,"['Western', 'Fusion']",0,Moderado,+34-683147947,https://poke-house.com/en-us/home,http://www.instagram.com/pokehouse_official,No facebook,"{'Monday': '12:00 - 23:00', 'Tuesday': '12:00 - 23:00', 'Wednesday': '12:00 - 23:00', 'Thursday': '12:00 - 23:00', 'Friday': '12:00 - 23:00', 'Saturday': '12:00 - 23:00', 'Sunday': '12:00 - 23:00'}",https://www.happycow.net/reviews/poke-house-parque-sur-madrid-401495
681,UDON,"Centro Comercial Parquesur, Avenida de Gran Bretaña, s/n, Leganes, Spain, 28916",40.340145,-3.733184,5,3.5,"['Japanese', 'Asian']",1,Moderado,+34-910121099,http://udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-leganes-188439
682,Telepizza,"Calle de San Cipriano, 67, Madrid, Spain, 28032",40.403301,-3.597153,3,3.5,['Italian'],0,Moderado,+34-902122122,https://www.telepizza.es/,http://www.instagram.com/telepizza_es,http://facebook.com/telepizza.es,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/telepizza-madrid-231287
683,Pans & Company - Parquesur,"Av de Gran Bretaña, S/N, Leganes, Spain, 28916",40.340680,-3.743849,,3.5,"['Mediterranean', 'Spanish']",0,Barato,+34-916807198,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '09:30 - 22:00', 'Tuesday': '09:30 - 22:00', 'Wednesday': '09:30 - 22:00', 'Thursday': '09:30 - 22:00', 'Friday': '09:30 - 22:00', 'Saturday': '09:30 - 22:00', 'Sunday': '11:00 - 21:00'}",https://www.happycow.net/reviews/pans-company-leganes-401496
684,Settebello Ristorante,"Calle de Ntra Sra de Valverde, 191, Madrid, Spain, 28034",40.504737,-3.685698,4,3.0,['Italian'],2,Moderado,+34-917342042,http://www.settebello.es/,No instagram,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/settebello-ristorante-madrid-401982
685,Health & Go - Las Tablas,"San Juan de Ortega 74, Madrid, Spain, 28050",40.505426,-3.675423,1,4.0,"['Mediterranean', 'Spanish']",4,Barato,+34-912519828,http://www.healthandgo.es/,No instagram,http://facebook.com/healthandgo/,"{'Monday': '12:00 - 16:00, 20:00 - 23:00', 'Tuesday': '12:00 - 16:00, 20:00 - 23:00', 'Wednesday': '12:00 - 16:00, 20:00 - 23:00', 'Thursday': '12:00 - 16:00, 20:00 - 23:00', 'Friday': '12:00 - 16:00, 20:00 - 23:00', 'Saturday': '12:00 - 16:00, 20:00 - 23:00', 'Sunday': '12:00 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/health-and-go-madrid-84558
686,Telepizza,"Juan Carlos I, 67, Leganes, Spain, 28915",40.336339,-3.742675,2,2.5,['Italian'],0,Moderado,+34-916865374,http://www.telepizza.es/,http://www.instagram.com/telepizza_es,http://facebook.com/telepizza.es,"{'Monday': '13:00 - 00:00', 'Tuesday': '13:00 - 00:00', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/telepizza-leganes-226475
687,Pizzería Carlos - Vallecas,"C. Fresno de Cantespino, 38, Vallecas, Madrid, Spain, 28051",40.374308,-3.605676,0,0,"['Italian', 'European']",0,Moderado,+34-911950195,https://www.pizzeriascarlos.es/,http://www.instagram.com/pizzeriascarlos,http://facebook.com/pizzeriascarlosoficial,"{'Monday': '13:00 - 16:00, 19:30 - 23:30', 'Tuesday': '13:00 - 16:00, 19:30 - 23:30', 'Wednesday': '13:00 - 16:00, 19:30 - 23:30', 'Thursday': '13:00 - 16:00, 19:30 - 23:30', 'Friday': '13:00 - 00:30', 'Saturday': '13:00 - 00:30', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/pizzeria-carlos-madrid-421600
688,Twister Rock&Food Carrascal,"Avenida del Rey Juan Carlos I, 92, Leganes, Spain, 28916",40.335927,-3.741502,1,4.0,['American'],1,Moderado,+34-910408639,https://twisterrock.es/carta,http://www.instagram.com/twister_rockfood,http://facebook.com/twisterrockandfood,"{'Monday': '12:00 - 01:00', 'Tuesday': '12:00 - 01:00', 'Wednesday': '12:00 - 01:00', 'Thursday': '12:00 - 01:00', 'Friday': '12:00 - 02:30', 'Saturday': '12:00 - 02:30', 'Sunday': '12:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-and-food-carrascal-leganes-299460
689,Caprichito,"19 Calle Velero, Madrid, Spain, 28042",40.453339,-3.593418,6,4.0,"['European', 'Spanish']",6,No price range,+34-910459356,https://www.caprichitopanaderiatakeaway.com/,http://www.instagram.com/caprichitopanaderiatakeaway,No facebook,"{'Monday': '09:00 - 15:00, 17:00 - 20:00', 'Tuesday': '09:00 - 15:00, 17:00 - 20:00', 'Wednesday': '09:00 - 15:00, 17:00 - 20:00', 'Thursday': '09:00 - 15:00, 17:00 - 20:00', 'Friday': '09:00 - 15:00, 17:00 - 20:00', 'Saturday': '10:00 - 15:00, 17:00 - 20:00', 'Sunday': '10:00 - 15:00'}",https://www.happycow.net/reviews/caprichito-madrid-253068
690,Kilometros de Pizza,"Calle Palas del Rey, s/n Esquina Calle Mirallos (at Las Tablas), Madrid, Spain, 28050",40.507569,-3.667931,3,3.0,['Italian'],2,Caro,+34-917430693,http://www.kilometrosdepizza.com/,No instagram,http://facebook.com/kilometrosdepizza,"{'Monday': '13:00 - 16:30, 20:30 - 00:30', 'Tuesday': '13:00 - 16:30, 20:30 - 00:30', 'Wednesday': '13:00 - 16:30, 20:30 - 00:30', 'Thursday': '13:00 - 16:30, 20:30 - 00:30', 'Friday': '13:00 - 16:30, 20:30 - 00:30', 'Saturday': '13:00 - 16:30, 20:30 - 01:00', 'Sunday': '13:00 - 16:30, 20:30 - 01:00'}",https://www.happycow.net/reviews/kilometros-de-pizza-madrid-84556
691,UDON - Plenilunio,"Calle Aracne, Centro Comercial Plenilunio Planta 2A, Madrid, Spain, 28022",40.446041,-3.589025,7,4.0,"['Japanese', 'Asian']",4,Moderado,+34-910394383,http://udon.com/,No instagram,http://facebook.com/UDONPlenilunio,"{'Monday': '13:00 - 17:00, 20:00 - 23:00', 'Tuesday': '13:00 - 17:00, 20:00 - 23:00', 'Wednesday': '13:00 - 17:00, 20:00 - 23:00', 'Thursday': '13:00 - 17:00, 20:00 - 23:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188434
692,Ribs,"C de Aracne, 3, San Blas-Canillejas, Madrid, Spain, 28022",40.446508,-3.587596,2,1.0,['American'],0,Moderado,+34-917475838,https://www.ribs.es/,http://www.instagram.com/ribsoriginal,http://facebook.com/ribsoriginal,"{'Monday': '13:00 - 23:00', 'Tuesday': '13:00 - 23:00', 'Wednesday': '13:00 - 23:00', 'Thursday': '13:00 - 23:00', 'Friday': '13:00 - 23:00', 'Saturday': '13:00 - 23:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/ribs-madrid-403313
693,Pans & Company - Plenilunio,"Centro Comercial Plenilunio, C/ Aracne, 3, Madrid, Spain, 28022",40.446941,-3.587508,,3.5,"['Mediterranean', 'Spanish']",3,Barato,+34-910299122,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '10:00 - 23:00', 'Tuesday': '10:00 - 23:00', 'Wednesday': '10:00 - 23:00', 'Thursday': '10:00 - 23:00', 'Friday': '10:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 23:00'}",https://www.happycow.net/reviews/pans-and-company-madrid-190224
694,UDON - La Gavia,"Calle Adolfo Bioy Casares, 2, Madrid, Spain, 28051",40.368925,-3.599168,4,3.5,"['Japanese', 'Asian']",1,Moderado,+34-911623138,https://www.udon.com/,No instagram,http://facebook.com/UDONAsianFoodES,"{'Monday': '13:00 - 17:00, 20:00 - 22:30', 'Tuesday': '13:00 - 17:00, 20:00 - 22:30', 'Wednesday': '13:00 - 17:00, 20:00 - 22:30', 'Thursday': '13:00 - 17:00, 20:00 - 22:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:00'}",https://www.happycow.net/reviews/udon-madrid-188438
695,Vegetariana Express,"7 Calle Bahía de Almería, Barajas, Madrid, Spain, 28042",40.462861,-3.591275,3,5.0,['International'],3,Moderado,+34-602099403,No website,http://www.instagram.com/vegetariana_expres,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 20:00', 'Wednesday': '12:00 - 20:00', 'Thursday': '12:00 - 20:00', 'Friday': '12:00 - 20:00', 'Saturday': '12:00 - 16:30', 'Sunday': '12:00 - 16:30'}",https://www.happycow.net/reviews/vegetariana-express-madrid-336546
696,IKEA,"C. del Alto del Retiro, 33 (at La Gavia), Madrid, Spain, 28051",40.369790,-3.595832,,3.5,['Western'],1,Moderado,+34-900400922,https://www.ikea.com/es/es/stores/madrid-ensanche-vallecas,http://www.instagram.com/ikea,http://facebook.com/IKEA,"{'Monday': '10:00 - 22:00', 'Tuesday': '10:00 - 22:00', 'Wednesday': '10:00 - 22:00', 'Thursday': '10:00 - 22:00', 'Friday': '10:00 - 22:00', 'Saturday': '10:00 - 22:00', 'Sunday': '10:00 - 22:00'}",https://www.happycow.net/reviews/ikea-madrid-328489
697,Ramen Kagura - Valdebebas,"Av. de Juan Antonio Samaranch, 30, Madrid, Spain, 28055",40.488416,-3.611835,1,4.0,"['Japanese', 'Asian']",0,Moderado,+34-914316076,https://www.ramenkaguravaldebebas.com/,http://www.instagram.com/ramenkagura,http://facebook.com/ramenkagura,"{'Monday': '13:00 - 16:00, 20:00 - 23:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:30 - 16:00, 20:30 - 23:30', 'Saturday': '13:30 - 16:00, 20:30 - 23:30', 'Sunday': '13:30 - 16:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/ramen-kagura-madrid-352170
698,The Fitzgerald Burger Company,"C. de María de las Mercedes de Borbón &, C. de Estanislao Pérez Pita, Valdebebas, Madrid, Spain, 28055",40.489812,-3.612562,1,3.0,"['American', 'Western']",1,Barato,+34-915401577,https://thefitzgerald.es/,No instagram,No facebook,"{'Monday': '12:30 - 00:00', 'Tuesday': '12:30 - 00:00', 'Wednesday': '12:30 - 00:00', 'Thursday': '12:30 - 00:00', 'Friday': '12:30 - 00:00', 'Saturday': '12:30 - 00:00', 'Sunday': '12:30 - 00:00'}",https://www.happycow.net/reviews/the-fitzgerald-burger-company-madrid-354570
699,MAD - Pans & Company - T2,"Terminal 2, Madrid, Spain, 28042",40.457070,-3.582870,1,4.0,"['Mediterranean', 'Spanish']",3,Barato,+34-686456752,https://www.pansandcompany.com/,http://www.instagram.com/pansandco,http://facebook.com/pansandcompany,"{'Monday': '08:00 - 23:00', 'Tuesday': '08:00 - 23:00', 'Wednesday': '08:00 - 23:00', 'Thursday': '08:00 - 23:00', 'Friday': '08:00 - 23:00', 'Saturday': '08:00 - 23:00', 'Sunday': '08:00 - 23:00'}",https://www.happycow.net/reviews/pans-and-company-madrid-190227
700,MMVF,"C. los Nardos, 59, Alcorcon, Spain, 28925",40.356856,-3.806989,18,4.5,"['Italian', 'Mediterranean', 'Asian', 'Spanish']",33,Moderado,+34-610811232,http://www.masamadrevegan.com/,http://www.instagram.com/masamadreveganfood,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': '13:30 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:30 - 23:00'}",https://www.happycow.net/reviews/mmvf-alcorcon-296224
701,Twister Rock&Food,"C San Nicasio, 43, Leganes, Spain, 28911",40.330579,-3.767920,1,4.0,"['American', 'Western']",0,Moderado,+34-910124263,https://twisterrock.es/,http://www.instagram.com/twister_rockfood,http://facebook.com/twisterrockandfood,"{'Monday': 'Closed', 'Tuesday': '12:00 - 17:00, 20:00 - 01:00', 'Wednesday': '12:00 - 17:00, 20:00 - 01:00', 'Thursday': '12:00 - 17:00, 20:00 - 01:00', 'Friday': '12:00 - 17:00, 20:00 - 02:30', 'Saturday': '12:00 - 17:00, 20:00 - 02:30', 'Sunday': '12:00 - 17:00, 20:00 - 01:00'}",https://www.happycow.net/reviews/twister-rock-food-leganes-382792
702,Hokkaido Sushi,"Calle de Arcaute, 23, Madrid, Spain, 28022",40.444565,-3.575550,2,4.0,"['Japanese', 'Asian']",5,Moderado,No phone number,No website,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '12:00 - 16:30, 20:00 - 00:00', 'Wednesday': '12:00 - 16:30, 20:00 - 00:00', 'Thursday': '12:00 - 16:30, 20:00 - 00:00', 'Friday': '12:00 - 16:30, 20:00 - 00:00', 'Saturday': '12:00 - 16:30, 20:00 - 00:00', 'Sunday': '12:00 - 16:30, 20:00 - 00:00'}",https://www.happycow.net/reviews/hokkaido-sushi-madrid-262939
703,Carpe Diem,"Local 10 Posterior, C las Gardenias, 11, Alcorcon, Spain, 28925",40.352180,-3.804384,1,4.0,['Spanish'],1,Moderado,+34-697484252,https://carpediemalcorcon.com/,http://www.instagram.com/carpediemrestaurantalcorcon,http://facebook.com/100063652206117,"{'Monday': '09:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '09:00 - 00:00'}",https://www.happycow.net/reviews/carpe-diem-alcorcon-336830
704,TOTALE Ristorante Pizzeria Multimasa,"76 Avenida de Juan Antonio Samaranch, Madrid, Spain, 28055",40.494370,-3.613798,1,4.0,['Italian'],1,Moderado,+34-915400437,https://totale.es/,http://www.instagram.com/totalepizzeria,http://facebook.com/totalepizzeria,"{'Monday': '13:00 - 16:00, 19:00 - 23:30', 'Tuesday': '13:00 - 16:00, 19:00 - 23:30', 'Wednesday': '13:00 - 16:00, 19:00 - 23:30', 'Thursday': '13:00 - 16:00, 19:00 - 23:30', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 23:30'}",https://www.happycow.net/reviews/totale-ristorante-pizzeria-multimasa-madrid-329169
705,Chez Michel,"Av. de Lisboa, 24, Alcorcon, Spain, 28924",40.356991,-3.813033,2,4.0,['Middle Eastern'],1,Moderado,+34-916845758,https://chezmichel.es/,http://www.instagram.com/chezmichelrestaurante,http://facebook.com/ChezMichelAlcorcon,"{'Monday': 'Closed', 'Tuesday': '13:00 - 16:00, 20:00 - 23:00', 'Wednesday': '13:00 - 16:00, 20:00 - 23:00', 'Thursday': '13:00 - 16:00, 20:00 - 23:00', 'Friday': '13:00 - 16:00, 20:00 - 23:00', 'Saturday': '13:00 - 16:00, 20:00 - 23:00', 'Sunday': '13:00 - 16:00'}",https://www.happycow.net/reviews/chez-michel-alcorcon-395595
706,La General,"Avenida General, 28, Madrid, Spain, 28042",40.470672,-3.580583,16,3.5,"['European', 'Spanish']",9,Moderado,+34-916035701,http://www.lageneralbarajas.com/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 22:30', 'Wednesday': '09:00 - 22:30', 'Thursday': '09:00 - 22:30', 'Friday': '09:00 - 22:30', 'Saturday': '09:00 - 22:30', 'Sunday': '10:00 - 22:30'}",https://www.happycow.net/reviews/la-general-madrid-114571
707,MAD - Soho Coffee Co - T4,"C. del Aire, Barajas (at Terminal 4 Satélite (International Flights)), Madrid, Spain, 28042",40.491081,-3.595567,0,0,['Western'],0,No price range,No phone number,https://sohocoffee.com/visit-us/,http://www.instagram.com/sohocoffeeco,http://facebook.com/SOHOCoffeeCoUK/,"{'Monday': '05:30 - 01:00', 'Tuesday': '05:30 - 01:00', 'Wednesday': '05:30 - 01:00', 'Thursday': '05:30 - 01:00', 'Friday': '05:30 - 01:00', 'Saturday': '05:30 - 01:00', 'Sunday': '05:30 - 01:00'}",https://www.happycow.net/reviews/soho-coffee-co-madrid-385814
708,MAD - Flax & Kale - T4,"FCQ5+6M Madrid, Spain (at Adolfo Suárez Madrid–Barajas Airport), Madrid, Spain, 28042",40.488062,-3.590813,3,4.0,"['International', 'Mediterranean', 'Middle Eastern']",0,Caro,+34-913211000,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-del-aeropuerto/tiendas-y-restaurantes/flax-kale.html,http://www.instagram.com/flaxandkale,No facebook,"{'Monday': '05:30 - 21:30', 'Tuesday': '05:30 - 21:30', 'Wednesday': '05:30 - 21:30', 'Thursday': '05:30 - 21:30', 'Friday': '05:30 - 21:30', 'Saturday': '05:30 - 21:30', 'Sunday': '05:30 - 21:30'}",https://www.happycow.net/reviews/flax-kale-madrid-416241
709,Tierra Del Fuego,"Calle Canal de Suez, 49, Madrid, Spain, 28042",40.474579,-3.578794,0,0,[],1,Moderado,+34-911466215,http://tierra-del-fuego.eltenedor.rest/,No instagram,http://facebook.com/tierradelfuegobarajas,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/tierra-del-fuego-madrid-191373
710,MAD - Starbucks - T1,"Avenida de la Hispanidad, Madrid Airport, Madrid, Spain, 28042",40.463672,-3.570053,3,2.5,[],1,No price range,+34-620248112,https://www.madrid-airport.com/restaurants-and-food/terminal-1/starbucks,http://www.instagram.com/starbucks,http://facebook.com/Starbucks,"{'Monday': '06:30 - 22:30', 'Tuesday': '06:30 - 22:30', 'Wednesday': '06:30 - 22:30', 'Thursday': '06:30 - 22:30', 'Friday': '06:30 - 22:30', 'Saturday': '06:30 - 22:30', 'Sunday': '06:30 - 22:30'}",https://www.happycow.net/reviews/starbucks-madrid-357203
711,MAD - Good Mood Food - T4,"Madrid International Airport,Madrid,Spain",40.491311,-3.591785,4,2.5,['European'],1,Moderado,No phone number,No website,No instagram,No facebook,{'Horario': 'No Timetable'},https://www.happycow.net/reviews/good-mood-food-madrid-334216
712,La Cibelina,"Calle General Palacios 1, Getafe, Spain, 28902",40.309034,-3.728833,0,0,['Spanish'],6,Moderado,+34-916652538,No website,No instagram,http://facebook.com/La-Cibelina-113544051994228,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/la-cibelina-getafe-81414
713,MAD - Eating Point - T4,"Avenida de la Hispanidad, s/n, Madrid, Spain, 28042",40.492016,-3.591583,12,2.5,[],2,Moderado,+34-620268107,No website,No instagram,No facebook,"{'Monday': '04:30 - 20:30', 'Tuesday': '04:30 - 20:30', 'Wednesday': '04:30 - 20:30', 'Thursday': '04:30 - 20:30', 'Friday': '04:30 - 20:30', 'Saturday': '04:30 - 20:30', 'Sunday': '04:30 - 20:30'}",https://www.happycow.net/reviews/eating-point-madrid-249175
